business_id,name,city,state,latitude,longitude,business_stars,review_count,categories,checkins,review_id,user_id,reviewer_stars,useful,funny,cool
O_C-2kZMHGnq3ZDL_OaG6Q,Morels French Steakhouse & Bistro,Las Vegas,NV,36.12460358,-115.1689885,3.5,614,Restaurants;Steakhouses;Lounges;Nightlife;French;Bars,11.0,3FtLFjpL3H8XgsoHHrFJLA,SIZd-ijzBAPR4fxicMPvbA,5.0,0.0,0.0,0
zEaGcSVPDQipnRdEZp-F6g,Dom DeMarco's Pizzeria & Bar,Las Vegas,NV,36.15782246,-115.3112019,4.0,575,Wine Bars;Nightlife;Restaurants;Pizza;Bars;Italian,3.0,K4S13HuoGDb4fduuv6R6Uw,ngUZHNmoV2JO0P3vZgdCKg,5.0,0.0,0.0,0
faPVqws-x-5k2CQKDNtHxw,Yardbird Southern Table & Bar,Las Vegas,NV,36.12232802,-115.1701118,4.5,2360,Restaurants;American (New);Southern,70.0,P609-Eu-mA-8DgJVpH82Og,trrPKe6GbfU8cpUbBfS8BA,5.0,0.0,0.0,0
hRQS8y-uG2kc8miWVYiLuQ,Golden Steer Steakhouse,Las Vegas,NV,36.1440928,-115.1611434,4.0,705,Restaurants;Steakhouses,1.0,VB2Fl3GWDBBCP9Avkf5M3g,keBv05MsMFBd0Hu98vXThQ,5.0,2.0,0.0,2
6fPQJq4f_yiq1NHn0fd11Q,La Creperie,Las Vegas,NV,36.11252664,-115.1713514,3.5,480,Creperies;French;Restaurants,40.0,sMayNXHdA6_dvcmatEmlOw,ZputecDnlG0obCKe8MGr4A,3.0,0.0,0.0,0
5CJL_2-XwCGBmOav4mFdYg,Krung Siam Thai,Las Vegas,NV,36.12615595,-115.1896399,3.5,486,Restaurants;Thai,23.0,R3xxzro2Szg-4HFpFzpXQA,aaPAKVWc50YPUv5zdaaQWA,3.0,0.0,0.0,1
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Las Vegas,NV,36.11674333,-115.1753682,4.0,840,Sushi Bars;Japanese;Seafood;Restaurants,2.0,b6S1nmTw2bS24aXlmmkLNQ,d8L3AYG7zKGYs6nfwRSayg,5.0,0.0,0.0,0
K7fip0nDFFdCC7OCnNOotQ,Hyde Bellagio,Las Vegas,NV,36.112917,-115.175079,3.5,509,Nightlife;Bars;Lounges;Wine Bars;Italian;Restaurants,2.0,izJ68d0eZL9aDKThBaMiUw,8QKrhvVqhEkD8xo4E4s0GQ,1.0,3.0,11.0,2
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Las Vegas,NV,36.12675919,-115.2093939,4.5,818,Restaurants;Japanese,56.0,G-ge2lmLQlgTHha_D54eNw,oKLcAAnGUtt-iBZdDibj1w,5.0,1.0,0.0,1
huOCKRwDvNqGX3KSzYawbw,Cafe Gelato,Las Vegas,NV,36.11376607,-115.1774025,4.0,193,Restaurants;Desserts;Ice Cream & Frozen Yogurt;Coffeeshops;Coffee & Tea;Nightlife;Gelato;Cafes;Food,15.0,gIPaFEAaj4WMrpL6PUU2yQ,PHfmvyVcxoccNyyMBUD3sw,4.0,1.0,0.0,1
K7lWdNUhCbcnEvI0NhGewg,Wicked Spoon,Las Vegas,NV,36.109538,-115.17617,3.5,5950,Buffets;Breakfast & Brunch;Restaurants,2.0,02fViIsFsfbtBS6F7inZuA,pxv94yL5WUFgda2WAyNWow,4.0,3.0,3.0,1
Ec9CBmL3285XkeHaNp-bSQ,District One,Las Vegas,NV,36.1274286,-115.2240718,4.0,1132,Dive Bars;Seafood;Restaurants;Asian Fusion;Bars;Nightlife;Vietnamese;Sports Bars,102.0,byXscDElO0UrZfpyTMsiaQ,uS2rQ9oyAJ1nOMbL0YL2lg,5.0,6.0,6.0,9
HUWLnKD5LSZY134amUO2Rg,New York Pizza & Pasta,Las Vegas,NV,36.14520042,-115.2244542,4.0,229,Italian;Restaurants;Pizza,8.0,nmRQdNL7skh66nY7PtWaLA,d6EfFj2jofD31Msfq3OEwg,4.0,2.0,1.0,1
I6EDDi4-Eq_XlFghcDCUhw,Joes Seafood Prime Steak & Stone Crab,Las Vegas,NV,36.1189332,-115.1737519,4.5,2024,Bars;Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants,3.0,V4vCchWyXbTtFxFOwvL7sQ,8XXZ3eND5ycCdLW2OuDtLQ,4.0,0.0,0.0,0
y0x795PyDX8JL_oyIaTUiQ,Blueberry Hill Family Restaurant,Las Vegas,NV,36.1564277,-115.2076923,3.5,414,Diners;American (Traditional);Breakfast & Brunch;Restaurants,15.0,t-Bhqj1GZhkoe18o79OsUQ,NBNIUJj60tVBKvWHhy3egg,4.0,0.0,0.0,0
ZkGDCVKSdf8m76cnnalL-A,Le Village Buffet,Las Vegas,NV,36.11284212,-115.1705693,3.0,2108,Sandwiches;Restaurants;Buffets;Breakfast & Brunch,39.0,GUeqmE1JZ0ByjsTJxbx8oA,C7X7zWNgt16PVQTHfeEetA,3.0,0.0,0.0,0
FNe5PPA9pyj8FjcDefCBpg,Weera Thai Restaurant,Las Vegas,NV,36.143956,-115.1930886,4.0,648,Thai;Restaurants;Food;Bars;Food Delivery Services;Noodles;Vegetarian;Beer;Wine & Spirits;Nightlife;Beer Bar;Wine Bars,1.0,CDQ812D-ZZhdmE7sCKnhog,6YmRpoIuiq8I19Q8dHKTHw,5.0,0.0,0.0,0
z2CVPfaG8C_rydUZCcsqbw,Ramen Hashi,Las Vegas,NV,36.1260798,-115.2215303,4.5,87,Restaurants;Japanese;Ramen,2.0,ctfqGXDRApA6OlMYhLVjrQ,UYcmGbelzRa0Q6JqzLoguw,4.0,7.0,5.0,10
JpgVl3d20CMRNjf1DVnzGA,Pampas Churrascaria Brazilian Grille,Las Vegas,NV,36.1107901,-115.1714113,3.0,1911,Restaurants;Steakhouses;Brazilian;Buffets;Seafood,50.0,7PjaYimProZjyuFsMgjn_g,O_c9QaiPWTrdBmA1glcq4w,1.0,0.0,0.0,0
H2Chxto2e6dHTDJ8-s3-pQ,Roberto's Taco Shop,Las Vegas,NV,36.14107966,-115.1193114,3.0,54,Mexican;Restaurants;Fast Food,4.0,nKcp7-qlWSENcfLEo4nJNQ,OQSya1DStf-2a3o9dcHXug,5.0,1.0,0.0,0
iA8Ve2sZKN5Vz3mYKrtCaQ,Komol Restaurant,Las Vegas,NV,36.14248752,-115.1425948,4.0,702,Vegan;Vegetarian;Thai;Restaurants,39.0,94nVWlxJRD9RqUnLYGuLQA,LrkI0uvHTCv7NULHG3lbfw,5.0,0.0,0.0,0
dupc1Q5bl1gwTheS1ZqEig,SuperBook Deli,Las Vegas,NV,36.1362575,-115.1512526,2.5,41,Sandwiches;Nightlife;Bars;Delis;American (New);Restaurants,1.0,nps_GGy74kno4inVLCzKQQ,n9DJHwgYflQ_ms8gBU37Wg,3.0,1.0,0.0,0
makqSKZaz1aUipoWBW0BsA,Westin Las Vegas Hotel & Spa,Las Vegas,NV,36.115198,-115.165729,3.0,591,Casinos;Hotels & Travel;Event Planning & Services;Hotels;Restaurants;Arts & Entertainment,15.0,6TRs14yJJo9sUfNHn5O9ZA,zE7DxGeVNLkRobO4i_A38A,5.0,1.0,2.0,1
NoA6bD6W7z_Aztk_cOU5cg,The Cheesecake Factory,Las Vegas,NV,36.1661416,-115.1564436,3.0,229,Seafood;Desserts;Breakfast & Brunch;American (New);Restaurants;Food;American (Traditional),12.0,oL2rscjt5jg3LkdzZ3lFlQ,uS2rQ9oyAJ1nOMbL0YL2lg,4.0,9.0,8.0,5
Jt28TYWanzKrJYYr0Tf1MQ,Cabo Wabo Cantina,Las Vegas,NV,36.11107247,-115.1724519,3.5,1128,Breakfast & Brunch;Music Venues;Bars;Mexican;Restaurants;Nightlife;Arts & Entertainment,1.0,YLpewDzV3Hyf-ic_K1Bnpg,cOj9sT2yIEIIwd9E94QWVg,3.0,0.0,0.0,0
K7lWdNUhCbcnEvI0NhGewg,Wicked Spoon,Las Vegas,NV,36.109538,-115.17617,3.5,5950,Buffets;Breakfast & Brunch;Restaurants,673.0,AUCXA9sv0u8Bo3cg6Z7oLA,hGFGvI-jVxNB2xwZY6KrjQ,4.0,0.0,0.0,0
Fv4EXwV30rwGD2NzN1ekgA,Gorilla Sushi,Las Vegas,NV,36.1000666,-115.1273475,4.5,245,Asian Fusion;Restaurants;Japanese;Sushi Bars,4.0,4Zp85oRVbzur_NsLRZ4Rkg,tjvcQKZPAbGp60Fl94QxdQ,3.0,0.0,0.0,0
0zoXYHq82haayMaV952jEQ,Greens and Proteins,Las Vegas,NV,36.1148228,-115.3062846,4.0,355,Sandwiches;Juice Bars & Smoothies;Pizza;Burgers;Food;Restaurants;American (New),24.0,LKsurZu6bS1N81-C3AturA,uclEdKKC4aRfQuO6g5PpvQ,4.0,3.0,1.0,2
X8c23dur0ll2D9XTu-I8Qg,Hakkasan Nightclub,Las Vegas,NV,36.101375,-115.172452,2.5,1607,Cantonese;Dance Clubs;Nightlife;Chinese;Lounges;Bars;Restaurants,15.0,Cddu4Gb7muZ9HGeXzkfyxw,uAmTSi31ki9wy5vmnWHGOA,1.0,3.0,0.0,2
dblGQtHAzNy1ACis1m2shw,New York Chinese Restaurant,Las Vegas,NV,36.1251172,-115.2979765,3.5,132,Restaurants;Chinese,4.0,vqmcgDxHAV6qIcUfdQT30g,sqb4jmsGIMXktctFeecCDw,2.0,1.0,1.0,1
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,Las Vegas,NV,36.09446,-115.176113,4.0,2440,Bars;American (Traditional);Burgers;American (New);Restaurants;Nightlife,63.0,eDqpLqX5zdYboezxAPtpDw,be_wx2Tl18Qicsy4kfA6ZQ,5.0,0.0,0.0,0
Sovgwq-E-n6wLqNh3X_rXg,Lindo Michoacan,Las Vegas,NV,36.1293621,-115.1135114,4.0,957,Mexican;Restaurants,26.0,mCms6Wrzd75Gyox57zZwXA,gHRgkx-Lowk1jAguVmxlaQ,5.0,1.0,0.0,0
7EZ4Eu7YJ1ltRCC5jXFJrQ,The Buffet At TI,Las Vegas,NV,36.124829,-115.171991,2.5,712,Buffets;American (Traditional);Restaurants;Asian Fusion;Breakfast & Brunch;Sushi Bars,17.0,JodhAGaxWNzejEu-tg5mMQ,xo7wPQR_WSHALhUpX4oIQg,4.0,0.0,0.0,0
3GEEy7RP6e4bT4LAiWFMFQ,Pizza Rock,Las Vegas,NV,36.17161811,-115.1422671,4.0,1738,Pizza;Restaurants,88.0,YdQ6U7eRBZNVWBCrFVT6QQ,NR8hSGOUqD-iY8rQPw4UAg,5.0,1.0,0.0,0
Vs7gc9EE3k9wARuUcN9piA,Pan Asian,Las Vegas,NV,36.1350039,-115.2784117,4.5,616,Japanese;Restaurants;Thai;Chinese,63.0,qM4ce59UexwOi8v0TqLm7Q,iW9TG6bw0OFCKemWkAwKWg,4.0,1.0,0.0,0
DyVteo8Blf5gEfC9QbJE9A,Arizona Charlie's Decatur,Las Vegas,NV,36.16354219,-115.207427,2.5,163,Casinos;Hotels & Travel;Arts & Entertainment;Hotels;Restaurants;Event Planning & Services,4.0,FTTqbvvl6YVjKDzTHu9jnw,7lXJ1xfcuVNk-i1B48oGvA,4.0,2.0,1.0,1
TfabYPasZ1oOMN6JLa-yvw,India Palace,Las Vegas,NV,36.121237,-115.151852,4.0,694,Indian;Restaurants,14.0,7mjpRm9OSdoRJMuPoFU4ig,6mYfeB7ZxsgNq0Peyt_eFg,5.0,1.0,0.0,0
iCQpiavjjPzJ5_3gPD5Ebg,Secret Pizza,Las Vegas,NV,36.11237223,-115.1730639,4.0,3741,Pizza;Restaurants,113.0,869_IVjlzNdEPL8_3oEjwA,rI-MXQbiaGsstYBDGl8-Tw,5.0,0.0,0.0,0
sARavfidmIS878q5BtlyVQ,é by José Andrés,Las Vegas,NV,36.10999572,-115.1736045,4.5,322,Restaurants;Spanish;Nightlife;Wine Bars;Seafood;Bars;French,5.0,xs2mvng5sU6qxzo4XzHKzQ,sjAvBlAbK5tx_mr1KjdYTg,5.0,0.0,0.0,0
BjH8Xepc10i6OhCDQdX6og,Emeril's New Orleans Fish House,Las Vegas,NV,36.102795,-115.168508,3.5,943,Seafood;American (New);Restaurants,21.0,TQzjjAtmja1VdURJRZBkcA,H7ddwusNxX2cN906eBMKXA,3.0,1.0,0.0,0
HfuIfYB_CxMAAJiEnxDl9w,Sushi Loca,Las Vegas,NV,36.2725324,-115.2667252,3.5,396,Sushi Bars;Restaurants;Japanese,1.0,NOBTpUzJujIqVAi7HFJ2Mg,EB7cPGf6dSCTNcZ7qOfGQg,3.0,1.0,0.0,0
J7KlrDFrriWoRkIUVNRPbg,Tacos N' Ritas,Las Vegas,NV,36.1011972,-115.1724261,3.0,125,Restaurants;Mexican,4.0,xf17Z2j-6zKeo_Zsdy_Wiw,7l0iJFQ5k43fks6vKMLklg,5.0,0.0,0.0,0
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,Las Vegas,NV,36.159706,-115.245078,4.5,873,American (New);Restaurants;American (Traditional);Breakfast & Brunch,178.0,MQ6d3_wRY5KVpmR3-tkmvA,75dHWAr5XO-9XF95XizlAw,5.0,0.0,0.0,0
Jt28TYWanzKrJYYr0Tf1MQ,Cabo Wabo Cantina,Las Vegas,NV,36.11107247,-115.1724519,3.5,1128,Breakfast & Brunch;Music Venues;Bars;Mexican;Restaurants;Nightlife;Arts & Entertainment,26.0,a2a9dQ9JkgV3Bqg9AUJiiQ,4DpNw_3avwHm-Kj40FA9Ow,3.0,0.0,0.0,0
L_ZLtfHvfzfoNVQ0-okTXg,SW Steakhouse,Las Vegas,NV,36.12616708,-115.1668137,4.0,1048,Restaurants;Steakhouses,20.0,fbU2FwW5l5QwdFWsunb40g,Vkj42md-5O3VoOD9pBg6Sw,4.0,3.0,1.0,3
BOQOuwSNhfKx1xvKtONsBg,Settebello Pizzeria Napoletana,Las Vegas,NV,36.14726064,-115.2996586,4.0,329,Pizza;Italian;Restaurants,27.0,KfBJDh_rcJ_YMNQeyEZvUQ,_8y-kAoK4BQ_MmzawRpQFw,4.0,4.0,1.0,4
VR8QvH2g-jEG5EfMzA_G9w,Nine Fine Irishmen,Las Vegas,NV,36.10198176,-115.1738419,4.0,1016,Active Life;Music Venues;Arts & Entertainment;Irish;Bars;Nightlife;Restaurants;Pubs,8.0,W8xO7qwHPbpXOIRRS2OmZg,nZpSxSHct3faGgonk0nmdw,4.0,1.0,0.0,0
iCQpiavjjPzJ5_3gPD5Ebg,Secret Pizza,Las Vegas,NV,36.11237223,-115.1730639,4.0,3741,Pizza;Restaurants,403.0,Vsr2JmgUnnWFAJZNcwXQmg,YpFXhOT2p7GV-WaYQOK1Ww,2.0,0.0,0.0,0
iAuOpYDfOTuzQ6OPpEiGwA,Memphis Championship Barbecue,Las Vegas,NV,36.0577242,-115.1225863,3.0,340,Venues & Event Spaces;Sports Bars;Nightlife;Barbeque;Event Planning & Services;Restaurants;Bars,11.0,fYWfpA_SlzNXZXIAfPrduw,LfeMuL_tdak4vFaLVgXK6Q,4.0,1.0,0.0,0
K7lWdNUhCbcnEvI0NhGewg,Wicked Spoon,Las Vegas,NV,36.109538,-115.17617,3.5,5950,Buffets;Breakfast & Brunch;Restaurants,49.0,tDcZivG25vVUzYdKGoDb-w,O1FBXqhvcSKmzDGu9DeMTQ,5.0,0.0,0.0,0
IZivKqtHyz4-ts8KsnvMrA,Kung Fu Tea,Las Vegas,NV,36.12701997,-115.209644,4.5,1041,Taiwanese;Food;Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Restaurants,483.0,DhRXt0Jm2Rn4eMT74cmcfg,6YtlTxrAu3rkf4LAwnabJw,4.0,0.0,0.0,0
6fPQJq4f_yiq1NHn0fd11Q,La Creperie,Las Vegas,NV,36.11252664,-115.1713514,3.5,480,Creperies;French;Restaurants,14.0,pUa_sxIIGlDYzzHhCt0YcA,6AnGOLv0BTgeY-AQL80k-Q,3.0,0.0,0.0,0
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,Las Vegas,NV,36.11282706,-115.1725815,4.0,7361,French;Steakhouses;Restaurants;Breakfast & Brunch,25.0,3UWngxB8tCE-R-F_0TGYZA,COi9OnemsGCO2W_uSV2GMQ,5.0,0.0,0.0,0
ZhLSAiRj9kANxf8m2SBfRA,Lucki Thai,Las Vegas,NV,36.01198464,-115.1535986,4.5,560,Thai;Local Flavor;Restaurants,3.0,xVey8pBf3hwKvWIveY36eg,bru5xmxXgcoR8s2MNjEjVg,5.0,1.0,0.0,0
16Fplxu-OwVmTEFxQAUP4g,TENDER Steak & Seafood,Las Vegas,NV,36.09535564,-115.1766143,3.5,421,Nightlife;Restaurants;Steakhouses;Bars;American (Traditional),28.0,ke-Fcw5f5BiTXNfzeiDOkA,-hw6-oTiiCgyBnlHCzJOrA,3.0,0.0,0.0,0
HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,Las Vegas,NV,36.11808023,-115.1724324,3.5,2674,American (New);Burgers;Restaurants;Pubs;Nightlife;American (Traditional);Bars;Breakfast & Brunch;African,9.0,v1Uxlk4efPga1rB8iIy9LQ,DllsArM9P71HfSgDBykLOg,4.0,1.0,0.0,1
7sPNbCx7vGAaH7SbNPZ6oA,Bachi Burger,Las Vegas,NV,36.04279791,-115.153225,4.0,3065,American (New);Bars;Beer;Wine & Spirits;Restaurants;Burgers;Food;Nightlife;Asian Fusion,54.0,UNXBTgtW3G3uhWnd3BPdOA,crcFu6JnGu8KSlvCvhHpBA,5.0,2.0,1.0,1
QJatAcxYgK1Zp9BRZMAx7g,Shake Shack,Las Vegas,NV,36.10306126,-115.1734503,4.0,2549,Burgers;American (New);Restaurants,106.0,cmbVMqtOrMU6lI81Fqcqhw,aQzBLtTc5MeWqQqXcahdMA,1.0,0.0,0.0,0
D8yYMxz0p6oQnOQnLRUIyA,Yong Kang Street,Las Vegas,NV,36.11257645,-115.1708328,3.0,403,Cantonese;Ramen;Taiwanese;Dim Sum;Japanese;Restaurants;Chinese,15.0,ROm6wQ4MYQVdTI-88r-DJQ,MfLemsP8UxogYjnGJ_trvg,5.0,0.0,0.0,0
yU34swtpTS8-SMjeLIEFcQ,Yogi's Teriyaki,Las Vegas,NV,36.10139305,-115.298268,4.0,93,Restaurants;Japanese,5.0,ykIYeDS-IkumV-e4CA0DIA,9ZYBrsh827Wr2nhvWjQ8bg,5.0,1.0,0.0,0
mDR12Hafvr84ctpsV6YLag,Mr Mamas,Las Vegas,NV,36.0865254,-115.2262491,4.5,1608,Breakfast & Brunch;Restaurants;Sandwiches;Burgers;American (Traditional),2.0,K9-tlnrfrXWq9t4wQLnwIw,NdOowgN5r4Q8VRtJXQoo3w,2.0,0.0,2.0,0
xinvYQjpFtFY_jTZPZ5uUw,Mr Sandwich,Las Vegas,NV,36.105748,-115.136843,3.5,153,Juice Bars & Smoothies;Restaurants;Vietnamese;Sandwiches;Food,19.0,wdo5bBjph9u38DCEGAIHlg,gTZLIcMU5ZOfsjnKxK-ilg,5.0,0.0,0.0,0
TeggG3duunpoy__1Y2SAyQ,Aloha Kitchen,Las Vegas,NV,36.10362701,-115.1377691,3.5,350,Hawaiian;Restaurants,54.0,jcKWDLg8iRaOx3ikK0AoRw,h5cgI01uSo1iHiKNx-yluA,3.0,0.0,0.0,0
sqRX-XLlhx4rs2c1TpBf8A,Raku,Las Vegas,NV,36.127033,-115.210028,4.5,1307,Seafood;Desserts;Japanese;Restaurants;Food,3.0,ZEEiJMuo8HIGz3cSJj9P6w,ntlvfPzc8eglqvk92iDIAw,5.0,2.0,0.0,1
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,Las Vegas,NV,36.12095546,-115.1698532,4.0,3570,Breakfast & Brunch;Venues & Event Spaces;Event Planning & Services;Restaurants;French;Cafes;Bakeries;Food,151.0,SDdtVhIodAmh5qaV4jCc7w,hFknooHqNREgSM2fk-WbJA,4.0,0.0,0.0,0
2weQS-RnoOBhb1KsHKyoSQ,The Buffet,Las Vegas,NV,36.12688722,-115.16559,3.5,4018,Buffets;Restaurants,72.0,zCPhT7IF_Tty6kjHreqJ4Q,kpEr1jAAZpB7JnXL-H49Ag,4.0,0.0,0.0,0
iIwKW2cBAxjElE8eUzjwqA,Bobby's Burger Palace,Las Vegas,NV,36.10583003,-115.173315,4.0,994,Burgers;American (Traditional);Restaurants;Sandwiches;Salad,20.0,s_60X7zMx3etAqOd1PbCXQ,TvZ6zamTL18AVW56Z3nSQA,5.0,2.0,0.0,0
xfWdUmrz2ha3rcigyITV0g,Gordon Ramsay Burger,Las Vegas,NV,36.110462,-115.172121,4.0,754,Restaurants;Burgers;American (Traditional),8.0,y81zOl8VBH5hfK0mFBwCJA,boiI_xmXWNhUCskEyM5oCQ,5.0,4.0,1.0,1
eR7Iw_X54m3YLWkXp9y35Q,Tonkatsu Kiyoshi,Las Vegas,NV,36.0479852,-115.2244319,4.5,477,Food;Restaurants;Specialty Food;Japanese;Ethnic Food;Hawaiian,30.0,PC95Zdc4OUPHWzi0M0WV-w,uqpB2fiy0acp3yluRyzF6g,5.0,0.0,0.0,0
RESDUcs7fIiihp38-d6_6g,Bacchanal Buffet,Las Vegas,NV,36.116113,-115.176222,4.0,7009,Sandwiches;Buffets;Restaurants;Breakfast & Brunch;Food,677.0,gUvZyia9BU8pgmL7naoSyg,DyjValwrsVpfpHZkcPUwdQ,5.0,1.0,0.0,1
Er8DpPwf_lHHv64ncWhD8g,The Henry,Las Vegas,NV,36.1097544,-115.1738726,4.0,732,Breakfast & Brunch;American (Traditional);Restaurants,3.0,w79E4G14jrYyqPykyJbUTQ,u0y3UmJVWk_7kMmC616jnA,4.0,0.0,0.0,0
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Las Vegas,NV,36.12592,-115.198097,3.5,958,Sushi Bars;Salad;Restaurants;Japanese,23.0,GwIAb8EAgU7RxxXCacp92w,b5UypLZgDaExDvCtEXnU0w,1.0,2.0,0.0,0
dxeu5YQIzw0jOp1cSVkimg,Izakaya Go,Las Vegas,NV,36.12570284,-115.189529,4.5,484,Tapas Bars;Ramen;Beer;Wine & Spirits;Sushi Bars;Nightlife;Food;Japanese;Bars;Restaurants,47.0,v5vuoddzLI0V82q_hk9Vyw,xZFSPbiKiHO-pAep7fGAFQ,5.0,0.0,0.0,0
wWuGa3OOQJro_XGe-GKBXA,Kabuto,Las Vegas,NV,36.12662302,-115.2099628,4.5,504,Japanese;Restaurants;Sushi Bars,25.0,xnVlYm4BSCRrUDsa5KU3xQ,syA7uYoDjohc7gWBWaEZmw,5.0,15.0,6.0,12
GJ_bXUPv672YwNg4TneJog,China Poblano,Las Vegas,NV,36.109658,-115.174669,3.5,1399,Mexican;Asian Fusion;Chinese;Restaurants,12.0,KJVB7THyt9VbICJbt1afAQ,mwMLBG1h32a4OlFUqBcPbw,3.0,0.0,0.0,0
SeNOJ2zYHziptxLuiRINLg,Lago,Las Vegas,NV,36.11337,-115.175143,4.0,675,Italian;Restaurants;Tapas/Small Plates,13.0,lH2w3Yov5MJb1dDsfyIvVg,VbiNVc4pAWtxvGG9y-IfQg,3.0,0.0,0.0,0
Rv0UdhYw_UVIv4D2lc-qgg,TangTangTang,Las Vegas,NV,36.1261906,-115.2235817,4.5,145,Korean;Restaurants,2.0,cTrL2a5lNjTniMn_lxcaag,3pI4kwaCaNKibFlJZHHzIA,5.0,0.0,0.0,0
QJR4qBUHegWEozSQrGmBPw,Olives,Las Vegas,NV,36.113933,-115.174139,4.0,1747,Bars;Mediterranean;American (New);Nightlife;Restaurants,10.0,kZ0_w1zwkrlihCpDPGkClg,DPWJ9WvsjtwqhI9mjVryFA,4.0,0.0,0.0,0
JpgVl3d20CMRNjf1DVnzGA,Pampas Churrascaria Brazilian Grille,Las Vegas,NV,36.1107901,-115.1714113,3.0,1911,Restaurants;Steakhouses;Brazilian;Buffets;Seafood,20.0,OHMTlZVSixfAUinh0gI8-A,8QKrhvVqhEkD8xo4E4s0GQ,2.0,12.0,1.0,2
YILyHegzhy1vlc_LNVfObw,Bottiglia Cucina & Enoteca,Las Vegas,NV,36.020696,-115.0901928,4.0,340,Bars;Nightlife;Restaurants;Event Planning & Services;Italian;Venues & Event Spaces;Wine Bars,45.0,eD4i5L-r1bA03Q_aIUDUFQ,k7zSa5lDXYkbDvn--R1Mhw,5.0,0.0,0.0,0
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,Las Vegas,NV,36.12095546,-115.1698532,4.0,3570,Breakfast & Brunch;Venues & Event Spaces;Event Planning & Services;Restaurants;French;Cafes;Bakeries;Food,2.0,1bfmgfv81LrK4fEF3OV_cQ,ZWwbq4f11hYO3TI0-n5NbQ,5.0,0.0,0.0,0
W8apgXmOxESpoL_EeogC5w,Fukumimi Ramen,Las Vegas,NV,36.1005917,-115.1172961,4.0,745,Noodles;Restaurants;Japanese;Ramen,34.0,s4NAi3Oz2SEwYZyQZtdPrg,2t6SrtIv2MzxH2SZZuOucQ,5.0,0.0,0.0,0
6fz0hnNIVpLF5v2NqJfA9w,Babystacks Cafe,Las Vegas,NV,36.0209186,-115.2673009,4.0,236,Cafes;Filipino;Breakfast & Brunch;Restaurants;American (Traditional),11.0,tr_hfnNehu0ho7CGWPL9_Q,4GNo65KZQc5-TyaC0AzC8g,3.0,0.0,0.0,0
EnCIojgP5KTr1leaysFE3A,Viva Las Arepas,Las Vegas,NV,36.15126861,-115.1525455,4.5,1222,Venezuelan;Restaurants;Food Stands;Latin American,45.0,8R5oEpO9ZONSRkdlITMREA,o-BjNuKV9m2DNdTRS0tDrQ,5.0,0.0,0.0,0
gS0CcaNcmiU18nLqqELhUQ,Palio,Las Vegas,NV,36.1131897,-115.1774445,4.0,92,Coffeeshops;Nightlife;Breakfast & Brunch;Coffee & Tea;Food;Desserts;Restaurants,3.0,hyrz1EjKoTrSDT1KV-qpLA,bkgoLpWvFMIzQqX47-AyDA,3.0,1.0,0.0,0
LR0qF0FEVsCOhYWUOiH26A,The Buffet at ARIA,Las Vegas,NV,36.107069,-115.17764,3.0,1961,Buffets;Restaurants,60.0,0Q9FwuQOhJudntAwWXThRA,9Kd8yonqxJEOqBlbQAow2Q,4.0,9.0,0.0,0
Z1E36owKeeZKDL-9ZuanJw,TC's Rib Crib,Las Vegas,NV,36.1234868,-115.2799091,3.5,490,Event Planning & Services;Caterers;Barbeque;Restaurants;Soul Food,1.0,BdVRZvcV7BJEZXuyWF5OlQ,6y3XgANQ4YGtR8Tv0pgl8Q,4.0,0.0,0.0,0
UTXNr62dGSK-tet8OeXUcQ,Yard House,Las Vegas,NV,36.11754166,-115.1686615,4.0,828,Steakhouses;Restaurants;Vegetarian;Asian Fusion;Bars;American (Traditional);Cocktail Bars;Nightlife;Beer Bar;Wine Bars;Seafood;American (New),2.0,FLWFGitrEvkO4gdmiC3a6A,vvAlnE6yLQovGo6NHUt3Pw,5.0,1.0,0.0,0
C74ViML3zx1akYVafLaiXQ,Buffet  Asia,Las Vegas,NV,36.0106646,-115.1186365,2.5,282,Restaurants;Japanese;Chinese;Buffets,4.0,fIMLJiK7jxY-pqUtODqBAg,95Jg1xtsm5_zdaZAXWYNaQ,1.0,0.0,0.0,0
h_g5HV6Fw2rinZ3xqFwygw,Seasons Buffet,Las Vegas,NV,36.04186807,-115.1843483,3.5,287,Buffets;Restaurants,15.0,wUWpzITuz1mm-ONT-cjMpQ,3O-oofPw3Y_ed3Pl1WgKCA,2.0,2.0,0.0,0
